mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__gamma,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__subsample,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1
15.480540116628012,0.2702602799488781,1.2593406836191814,0.02593746760081765,0.6872700594236812,3.6010467344475403,0.06504856968981275,6,1738,0.7229163764267956,"{'model__colsample_bytree': np.float64(0.6872700594236812), 'model__gamma': np.float64(3.6010467344475403), 'model__learning_rate': np.float64(0.06504856968981275), 'model__max_depth': 6, 'model__n_estimators': 1738, 'model__subsample': np.float64(0.7229163764267956)}",0.5171418752557749,0.5176271854311395,0.5151016205909473,0.5166235604259539,0.001094259913552844,26,0.5140934998598437,0.512318186065344,0.5101538653211237,0.5121885170821038,0.001610960502015211,27,0.5375426115310509,0.5347634894223913,0.5340010074372574,0.5354357027968999,0.0015219818231382387,26
81.91386826833089,0.8351927988414509,11.998542388280233,0.3434770587870097,0.5499874579090014,0.0001359064372443865,0.006708674079838546,9,1787,0.8254442364744264,"{'model__colsample_bytree': np.float64(0.5499874579090014), 'model__gamma': np.float64(0.0001359064372443865), 'model__learning_rate': np.float64(0.006708674079838546), 'model__max_depth': 9, 'model__n_estimators': 1787, 'model__subsample': np.float64(0.8254442364744264)}",0.5152439696408679,0.522140340414349,0.5198344069836925,0.5190729056796365,0.0028664607257487622,23,0.5105740181268882,0.5155573550939048,0.5137980439793185,0.5133098057333704,0.002063523567479229,25,0.5394490035169989,0.5428789749015459,0.5415565345080764,0.541294837642207,0.0014124540964593631,24
11.44378399848938,0.33150781003998386,1.4057973225911458,0.052053570284344826,0.5282057895135501,0.031476682280899074,0.21130455749498983,3,1315,0.9961057796456088,"{'model__colsample_bytree': np.float64(0.5282057895135501), 'model__gamma': np.float64(0.031476682280899074), 'model__learning_rate': np.float64(0.21130455749498983), 'model__max_depth': 3, 'model__n_estimators': 1315, 'model__subsample': np.float64(0.9961057796456088)}",0.5104637275497818,0.5160169498563258,0.510317625536598,0.5122661009809019,0.0026529212721408467,36,0.5083003706356869,0.5141869374279752,0.5047031707469009,0.5090634929368543,0.003909153731961954,34,0.5261293711541348,0.5318446485383276,0.5224624624624624,0.5268121607183084,0.0038605703449315757,31
142.16395727793375,2.4256537032094982,15.4225705464681,0.2859438484077141,0.8087407548138583,0.0031979998894294754,0.0010411279241071866,10,1684,0.7623873301291946,"{'model__colsample_bytree': np.float64(0.8087407548138583), 'model__gamma': np.float64(0.0031979998894294754), 'model__learning_rate': np.float64(0.0010411279241071866), 'model__max_depth': 10, 'model__n_estimators': 1684, 'model__subsample': np.float64(0.7623873301291946)}",0.5244918387029696,0.5285097366519725,0.5266369081536619,0.5265461611695347,0.001641554597223159,16,0.5186719406982901,0.5209767340455352,0.5208060798604622,0.5201515848680959,0.0010485834459405357,9,0.5730939226519337,0.569260068335854,0.5680918559276831,0.5701486156384903,0.002136555656538583,14
23.22967799504598,0.24617357722216937,3.557359457015991,0.030695705196880932,0.6999304858576277,2.630213296503227e-08,0.25829172494081126,4,1999,0.7571172192068059,"{'model__colsample_bytree': np.float64(0.6999304858576277), 'model__gamma': np.float64(2.630213296503227e-08), 'model__learning_rate': np.float64(0.25829172494081126), 'model__max_depth': 4, 'model__n_estimators': 1999, 'model__subsample': np.float64(0.7571172192068059)}",0.50453471599116,0.5045070390396664,0.5045085006048385,0.504516751878555,1.271655219130841e-05,50,0.5018531784346093,0.5054972435917401,0.5024294524387964,0.5032599581550486,0.0015993972877096118,50,0.5090250491159135,0.5152801099068844,0.5123179778367982,0.5122077122865321,0.0025548079175503726,50
19.47583810488383,0.4546645867541995,2.89713184038798,0.18233567629077468,0.7962072844310213,2.6185068507773707e-08,0.03198617182203562,6,940,0.5325257964926398,"{'model__colsample_bytree': np.float64(0.7962072844310213), 'model__gamma': np.float64(2.6185068507773707e-08), 'model__learning_rate': np.float64(0.03198617182203562), 'model__max_depth': 6, 'model__n_estimators': 940, 'model__subsample': np.float64(0.5325257964926398)}",0.5144533355505929,0.5166589512383117,0.51576235785992,0.5156248815496082,0.0009056710007504725,29,0.5119444357928178,0.5133459993147912,0.5121472621939824,0.5124792324338638,0.0006184649042356371,26,0.5349320353772185,0.5355369935495378,0.5346010993908781,0.5350233761058781,0.000387497798348488,28
15.547343969345093,0.17779110337255558,1.2116416295369465,0.05859609362390985,0.9744427686266666,4.905556676028774,0.10057690178153984,10,1469,0.5488360570031919,"{'model__colsample_bytree': np.float64(0.9744427686266666), 'model__gamma': np.float64(4.905556676028774), 'model__learning_rate': np.float64(0.10057690178153984), 'model__max_depth': 10, 'model__n_estimators': 1469, 'model__subsample': np.float64(0.5488360570031919)}",0.51434009954508,0.5144844927069314,0.5099949721593506,0.5129398548037873,0.0020831806912228823,32,0.5132837076027035,0.5117575606565546,0.5069145954027284,0.5106519545539956,0.002715163739013387,30,0.5279279823580945,0.5305181191973645,0.5219098239362184,0.5267853084972258,0.0036060102135186956,32
9.702228864034018,0.1906492854953066,0.726233959197998,0.06497247611741643,0.8421165132560784,9.148975058772306e-05,0.002005873336344495,9,134,0.954660201039391,"{'model__colsample_bytree': np.float64(0.8421165132560784), 'model__gamma': np.float64(9.148975058772306e-05), 'model__learning_rate': np.float64(0.002005873336344495), 'model__max_depth': 9, 'model__n_estimators': 134, 'model__subsample': np.float64(0.954660201039391)}",0.5255029530500419,0.5258196198692725,0.5264680573428189,0.5259302100873778,0.0004016874583052164,18,0.5164917307752204,0.5195751705235618,0.5165078178533608,0.5175249063840477,0.0014497705519274763,19,0.6244980891103479,0.6281250753393284,0.6213810092929096,0.6246680579141953,0.002755875390908855,1
17.963852087656658,0.20704665254926505,2.7105316321055093,0.10611309101480121,0.6293899908000085,0.009176996354542699,0.005917607170144194,7,665,0.7733551396716398,"{'model__colsample_bytree': np.float64(0.6293899908000085), 'model__gamma': np.float64(0.009176996354542699), 'model__learning_rate': np.float64(0.005917607170144194), 'model__max_depth': 7, 'model__n_estimators': 665, 'model__subsample': np.float64(0.7733551396716398)}",0.5246137014375305,0.5279546953720702,0.527423352111382,0.5266639163069943,0.0014658597416754749,15,0.5161802722147818,0.5196374622356495,0.5207437862081854,0.518853840219539,0.0019437013814022615,15,0.5655797304099782,0.5652186169762918,0.56449010783731,0.5650961517411933,0.00045318696515000804,17
2.341543992360433,0.024392842431491122,0.1781791845957438,0.0025035276857203414,0.5924272277627636,5.324289357128436,0.08319514671870787,3,301,0.9474136752138245,"{'model__colsample_bytree': np.float64(0.5924272277627636), 'model__gamma': np.float64(5.324289357128436), 'model__learning_rate': np.float64(0.08319514671870787), 'model__max_depth': 3, 'model__n_estimators': 301, 'model__subsample': np.float64(0.9474136752138245)}",0.527467126923423,0.5270797914090706,0.5308433358687474,0.5284634180670803,0.0016902689642358927,8,0.5161802722147818,0.5200423583642196,0.5208683735127391,0.5190303346972468,0.002043317135095442,13,0.5749001149362377,0.5790997487162679,0.5727537841966394,0.5755845492830484,0.0026355460158401884,10
