mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__feature_fraction,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__num_leaves,param_model__subsample,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1
186.25559902191162,8.220241826838466,3.8475361665089927,0.078471877452566,0.6872700594236812,0.22648248189516848,9,1824,36,0.5780093202212182,"{'model__feature_fraction': np.float64(0.6872700594236812), 'model__learning_rate': np.float64(0.22648248189516848), 'model__max_depth': 9, 'model__n_estimators': 1824, 'model__num_leaves': 36, 'model__subsample': np.float64(0.5780093202212182)}",0.9323340993138041,0.9289095041927036,0.9341194505362618,0.9317876846809231,0.002161760384340915,27,0.8832807570977917,0.8782334384858044,0.8812302839116719,0.8809148264984227,0.002072597617710516,16,0.8250591016548463,0.8146013448607109,0.8217751479289941,0.8204785314815171,0.004366698214915721,13
510.5543095270793,6.621374875104283,5.85432489713033,0.6447414471506545,0.5779972601681014,0.0013927723945289009,9,1496,115,0.5714334089609704,"{'model__feature_fraction': np.float64(0.5779972601681014), 'model__learning_rate': np.float64(0.0013927723945289009), 'model__max_depth': 9, 'model__n_estimators': 1496, 'model__num_leaves': 115, 'model__subsample': np.float64(0.5714334089609704)}",0.9301201876723088,0.9301154951006825,0.9299292985499655,0.930054993774319,8.890058914710384e-05,34,0.8727129337539432,0.8712933753943217,0.8712933753943217,0.8717665615141955,0.00066918622825227,39,0.7984011991006745,0.7921548650025472,0.796812749003984,0.7957896043690686,0.002650696905133231,40
795.4723170598348,72.27363791089168,7.213751713434855,0.220772791370163,0.8254442364744264,0.0013795527822623858,9,1615,173,0.6061695553391381,"{'model__feature_fraction': np.float64(0.8254442364744264), 'model__learning_rate': np.float64(0.0013795527822623858), 'model__max_depth': 9, 'model__n_estimators': 1615, 'model__num_leaves': 173, 'model__subsample': np.float64(0.6061695553391381)}",0.9297595144345141,0.9303912655309114,0.9312133809040621,0.9304547202898292,0.0005952320598674121,32,0.8730283911671924,0.8701892744479496,0.8761829652996845,0.8731335436382756,0.0024480434756724923,38,0.8032265949645564,0.7937860185417188,0.8078335373317014,0.8016153836126589,0.00584694778233857,38
80.02088578542073,6.344038185306889,0.3685163656870524,0.069646587933653,0.5909124836035503,0.002846526357761094,11,121,251,0.5115312125207079,"{'model__feature_fraction': np.float64(0.5909124836035503), 'model__learning_rate': np.float64(0.002846526357761094), 'model__max_depth': 11, 'model__n_estimators': 121, 'model__num_leaves': 251, 'model__subsample': np.float64(0.5115312125207079)}",0.9281835742750604,0.9273117381187088,0.9285545481326306,0.9280166201754666,0.0005209282971801056,42,0.7351735015772871,0.7328075709779179,0.7402208201892745,0.7360672975814931,0.0030917330027317134,50,0.3988542785535267,0.3893294881038212,0.4182267749911692,0.4021368472161724,0.012023442106461914,50
84.9812692006429,1.422011946924485,2.578713814417521,0.0799034486628018,0.7623873301291946,0.0097837221812336,4,1999,70,0.9916154429033941,"{'model__feature_fraction': np.float64(0.7623873301291946), 'model__learning_rate': np.float64(0.0097837221812336), 'model__max_depth': 4, 'model__n_estimators': 1999, 'model__num_leaves': 70, 'model__subsample': np.float64(0.9916154429033941)}",0.9338884318178617,0.9322663298491536,0.9342178652089947,0.9334575422920034,0.0008529837445885432,21,0.8796529968454259,0.8769716088328076,0.8801261829652997,0.8789169295478443,0.0013890478247763263,25,0.8171579199616583,0.8095703125,0.8160696999031946,0.814265977454951,0.0033499261435417406,26
24.69469428062439,1.8049947352429754,0.33103489875793457,0.03723003355186003,0.73338144662399,0.1349511716041899,8,120,88,0.5325257964926398,"{'model__feature_fraction': np.float64(0.73338144662399), 'model__learning_rate': np.float64(0.1349511716041899), 'model__max_depth': 8, 'model__n_estimators': 120, 'model__num_leaves': 88, 'model__subsample': np.float64(0.5325257964926398)}",0.9332299439761512,0.9337467816324889,0.9354930007746609,0.9341565754611003,0.000968264686538497,18,0.8791798107255521,0.8794952681388013,0.882807570977918,0.8804942166140904,0.0016408503190669817,19,0.8198494825964252,0.8161693936477382,0.8226306994509429,0.8195498585650354,0.002646311784449112,18
27.649029970169067,3.500051520018632,0.7201507091522217,0.016546157213471,0.9744427686266666,0.24659691172104828,3,876,105,0.5488360570031919,"{'model__feature_fraction': np.float64(0.9744427686266666), 'model__learning_rate': np.float64(0.24659691172104828), 'model__max_depth': 3, 'model__n_estimators': 876, 'model__num_leaves': 105, 'model__subsample': np.float64(0.5488360570031919)}",0.9298205178656569,0.9317359601258002,0.9331052993355374,0.9315539257756648,0.0013471697999112892,29,0.8798107255520504,0.8823343848580442,0.8791798107255521,0.880441640378549,0.0013629317977724225,21,0.8227906976744186,0.8216164514586323,0.8210280373831775,0.8218117288387429,0.0007327313136325971,10
127.96660995483398,8.799043555389032,2.765469233194987,0.10205916243475871,0.8421165132560784,0.012311503632415646,8,1551,23,0.5171942605576092,"{'model__feature_fraction': np.float64(0.8421165132560784), 'model__learning_rate': np.float64(0.012311503632415646), 'model__max_depth': 8, 'model__n_estimators': 1551, 'model__num_leaves': 23, 'model__subsample': np.float64(0.5171942605576092)}",0.9360590190189928,0.9360119841731563,0.9380728399506835,0.9367146143809443,0.0009606024473911768,1,0.8854889589905363,0.8817034700315457,0.8845425867507887,0.8839116719242902,0.001608523505865248,2,0.8277171333649739,0.8184898354307841,0.8248803827751197,0.8236957838569593,0.003859033794380467,4
94.71095617612202,5.398035499070482,2.2822763919830322,0.1514622612819666,0.954660201039391,0.004375517173207359,9,1511,17,0.7125779372456224,"{'model__feature_fraction': np.float64(0.954660201039391), 'model__learning_rate': np.float64(0.004375517173207359), 'model__max_depth': 9, 'model__n_estimators': 1511, 'model__num_leaves': 17, 'model__subsample': np.float64(0.7125779372456224)}",0.9295641724993694,0.928340611730185,0.9309447590368018,0.9296165144221188,0.001063782733549718,36,0.8753943217665615,0.8728706624605678,0.8782334384858044,0.8754994742376446,0.002190606378128254,34,0.8094548962855764,0.802547770700637,0.8130750605326876,0.8083592425063003,0.00436702039572603,33
23.259289662043255,1.1458624731779707,0.7274015744527181,0.005511958274170317,0.6039708314340944,0.025483703786459932,3,829,59,0.9697494707820946,"{'model__feature_fraction': np.float64(0.6039708314340944), 'model__learning_rate': np.float64(0.025483703786459932), 'model__max_depth': 3, 'model__n_estimators': 829, 'model__num_leaves': 59, 'model__subsample': np.float64(0.9697494707820946)}",0.9303793704074865,0.9278560764273683,0.9292411595910662,0.9291588688086404,0.0010317725709281,37,0.8787066246056783,0.8730283911671924,0.8755520504731861,0.8757623554153522,0.002322894009923729,32,0.8135757575757576,0.8013816925734024,0.8078889700511322,0.8076154734000974,0.004981961168991682,35
