mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bylevel,param_model__l2_leaf_reg,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__subsample,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1
14.660833517710367,1.28868555272751,0.7912116845448812,0.2289199522256921,0.6872700594236812,7.969454818643936,0.06504856968981275,6,1738,0.7229163764267956,"{'model__colsample_bylevel': np.float64(0.6872700594236812), 'model__l2_leaf_reg': np.float64(7.969454818643936), 'model__learning_rate': np.float64(0.06504856968981275), 'model__max_depth': 6, 'model__n_estimators': 1738, 'model__subsample': np.float64(0.7229163764267956)}",0.9991654888116517,1.0,0.9948681397006416,0.9980112095040977,0.002248446585670225,20,0.9841211225997046,0.9974150664697193,0.8936484490398818,0.9583948793697686,0.04610319884962385,5,0.9834678969627066,0.9973107952362659,0.9006211180124224,0.9604666034037983,0.0426928413160026,5
61.15913724899292,4.704623048102462,0.7057023843129476,0.2644329569192892,0.5499874579090014,0.8288916866885143,0.006708674079838546,9,1787,0.8254442364744264,"{'model__colsample_bylevel': np.float64(0.5499874579090014), 'model__l2_leaf_reg': np.float64(0.8288916866885143), 'model__learning_rate': np.float64(0.006708674079838546), 'model__max_depth': 9, 'model__n_estimators': 1787, 'model__subsample': np.float64(0.8254442364744264)}",0.9998219563825906,1.0,0.9942487772507189,0.9980235778777699,0.0026701766125000227,19,0.9254062038404727,1.0,0.7872968980797637,0.9042343673067453,0.08811673086794494,35,0.9161825726141078,1.0,0.8192090395480226,0.9117972040540434,0.07387271232032758,33
8.233824253082275,0.9294324352033038,0.8614193598429362,0.17421120608247456,0.5282057895135501,2.7796975515266835,0.21130455749498983,3,1315,0.9961057796456088,"{'model__colsample_bylevel': np.float64(0.5282057895135501), 'model__l2_leaf_reg': np.float64(2.7796975515266835), 'model__learning_rate': np.float64(0.21130455749498983), 'model__max_depth': 3, 'model__n_estimators': 1315, 'model__subsample': np.float64(0.9961057796456088)}",1.0,1.0,0.9816976757522877,0.9938992252507625,0.008627798391354885,46,1.0,1.0,0.7872968980797637,0.9290989660265879,0.10026920383147499,10,1.0,1.0,0.8192090395480226,0.9397363465160075,0.08522567607521477,10
89.7090159257253,11.348241330188939,0.5879155794779459,0.11098023006044748,0.8087407548138583,1.672269700618368,0.0010411279241071866,10,1684,0.7623873301291946,"{'model__colsample_bylevel': np.float64(0.8087407548138583), 'model__l2_leaf_reg': np.float64(1.672269700618368), 'model__learning_rate': np.float64(0.0010411279241071866), 'model__max_depth': 10, 'model__n_estimators': 1684, 'model__subsample': np.float64(0.7623873301291946)}",0.9984899061284143,1.0,0.9884647840014419,0.9956515633766188,0.005119078316510405,37,0.9460856720827179,1.0,0.7740029542097489,0.9066962087641556,0.0963753548782865,29,0.9407948094079481,1.0,0.8057142857142857,0.9155030317074112,0.08130801603908264,29
11.148809115091959,1.2123873427961858,0.6569449106852213,0.2766980178019458,0.6999304858576277,0.12397420340784142,0.25829172494081126,4,1999,0.7571172192068059,"{'model__colsample_bylevel': np.float64(0.6999304858576277), 'model__l2_leaf_reg': np.float64(0.12397420340784142), 'model__learning_rate': np.float64(0.25829172494081126), 'model__max_depth': 4, 'model__n_estimators': 1999, 'model__subsample': np.float64(0.7571172192068059)}",1.0,1.0,0.9983920608002008,0.9994640202667336,0.0007579898079424474,4,0.9172821270310192,0.9985228951255539,0.7872968980797637,0.9010339734121123,0.08699466393220046,36,0.9061976549413735,0.9984650805832693,0.8192090395480226,0.9079572583575551,0.07319154876097009,38
10.010544935862223,1.2435607860257976,0.6450605392456055,0.3087315231843361,0.7962072844310213,0.1238513729886093,0.03198617182203562,6,940,0.5325257964926398,"{'model__colsample_bylevel': np.float64(0.7962072844310213), 'model__l2_leaf_reg': np.float64(0.1238513729886093), 'model__learning_rate': np.float64(0.03198617182203562), 'model__max_depth': 6, 'model__n_estimators': 940, 'model__subsample': np.float64(0.5325257964926398)}",0.9981403726463836,1.0,0.9953072644005867,0.9978158790156568,0.0019294928416187373,22,0.9054652880354506,1.0,0.7872968980797637,0.897587395371738,0.08701416852535508,44,0.8913412563667232,1.0,0.8192090395480226,0.9035167653049152,0.074308030560701,44
88.05596748987834,12.691368571818021,0.6157795588175455,0.19641150248511963,0.9744427686266666,8.536189862866832,0.10057690178153984,10,1469,0.5488360570031919,"{'model__colsample_bylevel': np.float64(0.9744427686266666), 'model__l2_leaf_reg': np.float64(8.536189862866832), 'model__learning_rate': np.float64(0.10057690178153984), 'model__max_depth': 10, 'model__n_estimators': 1469, 'model__subsample': np.float64(0.5488360570031919)}",0.9980710120960431,1.0,0.9978502552002686,0.9986404224321039,0.0009655816119840955,10,0.9379615952732644,1.0,0.9719350073855244,0.9699655342195963,0.025365331112538178,2,0.9320388349514563,1.0,0.97145003756574,0.9678296241723988,0.027862884913361734,2
4.891997734705607,0.8973194188636484,0.8820934295654297,0.10163953667354045,0.8421165132560784,0.7591104805282696,0.002005873336344495,9,134,0.954660201039391,"{'model__colsample_bylevel': np.float64(0.8421165132560784), 'model__l2_leaf_reg': np.float64(0.7591104805282696), 'model__learning_rate': np.float64(0.002005873336344495), 'model__max_depth': 9, 'model__n_estimators': 134, 'model__subsample': np.float64(0.954660201039391)}",0.9985177595777636,1.0,0.9879928888015008,0.9955035494597547,0.005345202011144257,39,0.9704579025110783,0.9608567208271788,0.9150664697193501,0.948793697685869,0.024168713966075582,8,0.9702602230483272,0.957667731629393,0.916907514450867,0.9482784897095291,0.022770540566613272,8
10.825316031773886,1.4033963278576014,0.5490577220916748,0.1738437945635502,0.6293899908000085,2.113705944064573,0.005917607170144194,7,665,0.7733551396716398,"{'model__colsample_bylevel': np.float64(0.6293899908000085), 'model__l2_leaf_reg': np.float64(2.113705944064573), 'model__learning_rate': np.float64(0.005917607170144194), 'model__max_depth': 7, 'model__n_estimators': 665, 'model__subsample': np.float64(0.7733551396716398)}",0.9992140958114966,1.0,0.9907991359511501,0.9966710772542156,0.004164467340758105,27,0.9523633677991138,1.0,0.7872968980797637,0.9132200886262926,0.09114018367300519,24,0.9480467176802255,1.0,0.8192090395480226,0.9224185857427494,0.07599975309275957,24
3.2202466328938804,0.02779333681232483,0.9670594533284506,0.1828902161375999,0.5924272277627636,8.692991511139551,0.08319514671870787,3,301,0.9474136752138245,"{'model__colsample_bylevel': np.float64(0.5924272277627636), 'model__l2_leaf_reg': np.float64(8.692991511139551), 'model__learning_rate': np.float64(0.08319514671870787), 'model__max_depth': 3, 'model__n_estimators': 301, 'model__subsample': np.float64(0.9474136752138245)}",0.9987045415322237,0.9999961767750005,0.8996436208125446,0.9661147797065897,0.04700516499235753,50,0.9789512555391433,0.9948301329394387,0.7872968980797637,0.9203594288527818,0.09431246827669436,20,0.9786276715410573,0.9946070878274268,0.8192090395480226,0.9308145996388356,0.07918622026001461,19
